rock,certainty,atoms,invented,moon,english
gad.mav.mud,strained,3,3,gravol,grovel
gad.max.min,strained,3,3,galxiq,loud
gad.mib.mas,strained,3,3,gribas,grebe
gad.mid.man,strained,3,3,gledan,glitter
gad.mid.mig,strained,3,3,gridig,greed
gad.mig.mad,strained,3,3,gligal,glee
gad.min.man,strained,3,3,grinaq,grin
gad.min.min,strained,3,3,gliniq,glean
gad.mis.man,strained,3,3,glisan,glisten
gad.mis.map,strained,3,3,grisap,grease
gad.mix.mad,strained,3,3,glexar,glacier
gad.miz.miz,strained,3,3,gleziC,glaze
gad.mud.mig,strained,3,3,grolig,roll
gad.mun.dam,strained,3,4,grund,ground
gad.mun.mad,strained,3,3,grunal,well (water)
gad.mun.min,strained,3,3,groniq,groan
gad.mun.mit,strained,3,3,gruqit,rung
gad.mup.mud,strained,3,3,gropor,grope
gad.mus.mig,strained,3,3,glosig,gloss
gad.mus.mig,strained,3,3,glosig,gloss
gad.mut.mud,strained,3,3,glotor,gloat
gad.muv.mib,strained,3,3,gruvib,groove
gad.muz.mik,strained,3,3,grozik,eat up
gad.nam.nad,strained,3,3,gramar,grammar
gad.nim.nag,strained,3,3,grimag,grimace
gad.num.ban,strained,3,3,gruman,groom
gad.num.nag,strained,3,3,glumag,gloom
gas.mad.min,strained,3,3,gaslin,gasoline
gip.mad.mut,strained,3,3,geprot,gape
giv.mad.jam,strained,3,3,givadj,give away
gud.map.man,strained,3,3,golpan,gulp
jak.tum.dam,strained,3,3,jaktor,chat
jan.dam.tam,strained,3,3,janrat,degenerate
jun.dam.dam,strained,3,3,junral,general
jun.tam.dam,strained,3,3,jontal,gentle
kab.dim.dam,strained,3,3,habrid,hybrid
kab.mas.mis,strained,3,3,habses,obsess
kab.mat.mus,strained,3,3,habtus,obtuse
kab.mud.mat,strained,3,3,habort,abort
kad.mab.mas,strained,3,3,krabac,crab
kad.mad.jam,strained,3,3,haladj,allege
kad.mad.mak,strained,3,3,halark,luxury
kad.mad.mak,strained,3,3,klalak,curse
kad.mad.mig,strained,3,3,harlig,early
kad.mad.mis,strained,3,3,hadres,address
kad.mad.mit,strained,3,3,hadret,hydrate
kad.mad.mud,strained,3,3,kladod,clod
kad.mad.mug,strained,3,3,kralog,crawl
kad.mad.mun,strained,3,3,hadron,hadron
kad.maf.mas,strained,3,3,karafs,celery
kad.maf.mat,strained,3,3,harfat,artifact (museum object)
kad.maf.mun,strained,3,3,karfon,cuff
kad.mak.mad,strained,3,3,halkal,alcohol
kad.mak.mad,strained,3,3,kalkal,economy
kad.mak.mid,strained,3,3,harked,arcade
kad.mak.mik,strained,3,3,hadkik,repress
kad.mak.min,strained,3,3,harkiq,hierarchy
kad.mak.mit,strained,3,3,hadket,adequate
kad.mak.mit,strained,3,3,halket,allocate
kad.mak.mix,strained,3,3,karkix,rattle
kad.mak.mud,strained,3,3,krakol,crackle
kad.mak.mun,strained,3,3,harkun,argue
kad.mak.mun,strained,3,3,kalkun,caulk
kad.man.dam,strained,3,3,haland,island
kad.man.dam,strained,3,3,harand,errand
kad.man.mik,strained,3,3,kranik,chronic
kad.man.zam,strained,3,4,klanz,cleanse
kad.map.man,strained,3,3,halpan,span
kad.map.min,strained,3,3,halpen,help
kad.map.mit,strained,3,3,karpit,carpet
kad.map.mit,strained,3,3,klapit,clap
kad.map.miz,strained,3,3,krapiz,crop (cut)
kad.map.mus,strained,3,3,karpuc,keep up with
kad.map.mux,strained,3,3,kalpox,kelp
kad.map.muz,strained,3,3,krapoC,crop (food)
kad.mas.kam,strained,3,3,halask,ayahuasca
kad.mas.mak,strained,3,3,hadsak,displacement of water by submerged body
kad.mas.man,strained,3,3,karsaq,audience
kad.mas.mas,strained,3,3,harcas,planet earth
kad.mas.mik,strained,3,3,klasik,classic
kad.mas.min,strained,3,3,halciq,health
kad.mas.mit,strained,3,3,karset,incarcerate
kad.mas.mud,strained,3,3,kadsul,counsel
kad.mas.mud,strained,3,3,karsol,ankle
kad.mas.muk,strained,3,3,hadsuk,hat
kad.mas.pam,strained,3,4,klasp,clasp
kad.mas.tam,strained,3,4,krast,annoint
kad.mat.maj,strained,3,3,hartaj,heritage
kad.mat.mak,strained,3,3,hartak,architect
kad.mat.man,strained,3,3,kartan,carton
kad.mat.mik,strained,3,3,kratik,critique
kad.mat.min,strained,3,3,hartiq,discourage
kad.mat.mud,strained,3,3,haltor,alter
kad.mat.mud,strained,3,3,haltur,moonlighting
kad.mat.mud,strained,3,3,klatur,clatter
kad.mat.muz,strained,3,3,kartoC,character (portray)
kad.mat.sam,strained,3,3,harats,country
kad.mat.xam,strained,3,3,haratx,auroch
kad.max.mak,strained,3,3,harxak,conviction
kad.max.man,strained,3,3,kalxaq,oven
kad.max.mik,strained,3,3,kraxik,crush
kad.max.min,strained,3,3,hadxen,audition
kad.max.mun,strained,3,3,klaxon,clash
kad.max.nam,strained,3,3,harxam,registration
kad.max.nim,strained,3,3,harxim,impress
kad.maz.mit,strained,3,3,klazet,closet
kad.mib.mit,strained,3,3,kribet,crib
kad.mid.jam,strained,3,3,kaledj,college
kad.mid.mat,strained,3,3,krilat,frolic
kad.mid.mud,strained,3,3,kredol,cradle
kad.mid.mun,strained,3,3,klidon,cotyledon
kad.mif.man,strained,3,3,klefan,clef
kad.mik.mit,strained,3,3,kriket,cricket
kad.mik.mun,strained,3,3,krikun,creak
kad.min.mat,strained,3,3,krinat,buy
kad.mip.mud,strained,3,3,kripol,cripple
kad.mis.mat,strained,3,3,krisat,collapse
kad.mis.tam,strained,3,4,krist,anoint
kad.mis.tam,strained,3,3,harest,arrest
kad.mit.mak,strained,3,3,kritak,diacritic
kad.mit.maz,strained,3,3,haritz,tyrant
kad.mit.maz,strained,3,3,kaletz,rescue
kad.mit.maz,strained,3,3,karitz,slot
kad.mit.mik,strained,3,3,kritik,critic
kad.mit.mud,strained,3,3,kretor,crater
kad.mub.mas,strained,3,3,klubas,club (society)
kad.mud.bam,strained,3,4,krolb,unobstruct
kad.mud.gam,strained,3,3,halorg,allow
kad.mud.mad,strained,3,3,halord,award
kad.mud.mak,strained,3,3,klolak,shoot
kad.mud.nam,strained,3,3,hadorn,adorn
kad.mud.zam,strained,3,3,hadorz,adore
kad.mut.maz,strained,3,4,klutz,pioneer
kad.mut.maz,strained,3,3,harutz,ravine
kad.mut.xam,strained,3,4,krutx,crouch
kad.muz.mig,strained,3,3,kruzig,cruise
kad.muz.min,strained,3,3,kloCiq,clothing
kad.muz.mus,strained,3,3,kloCos,clothe
kad.nam.pam,strained,3,4,klamp,clamp
kad.nam.pam,strained,3,4,kramp,cramp
kad.nim.nam,strained,3,3,kalnin,colony
kad.nim.nit,strained,3,3,klimet,acclimate
kad.nim.nit,strained,3,3,krimet,cremate
kad.nim.nud,strained,3,3,krimol,cream
kaf.mab.mit,strained,3,3,hafbet,alphabet
kaf.mad.mid,strained,3,3,hafrid,afford
kaf.mad.mik,strained,3,3,haflik,afflict
kaf.mad.mit,strained,3,3,haflet,affiliate
kaf.mad.mut,strained,3,3,haflot,discriminate
kaf.mas.mat,strained,3,3,hafsat,offset
kaf.max.mid,strained,3,3,hafxir,thaw
kaf.mik.sam,strained,3,3,hafiks,affix
kaf.min.dam,strained,3,3,hafend,offend
kaf.min.zam,strained,3,3,hafenz,offence
kaf.mit.maz,strained,3,3,kafitz,coil
kaf.mud.man,strained,3,3,haform,affirm
kaf.mud.mat,strained,3,3,hafort,effort
kaf.tim.dam,strained,3,3,haftir,exempt
kaf.tum.dam,strained,3,3,kaftor,button
kam.ban.kam,strained,3,3,kamaqk,comma
kam.ban.tam,strained,3,3,hamant,amount
kam.bin.tam,strained,3,3,hament,amend
kam.dim.dam,strained,3,3,hamrid,instigate
kam.dim.dam,strained,3,3,kamdir,commandeer
kam.gab.mid,strained,3,3,hagbir,boost
kam.gad.mat,strained,3,3,hagrat,fee
kam.gad.max,strained,3,3,hagalx,agriculture
kam.gad.mid,strained,3,3,haglid,scar
kam.gad.mut,strained,3,3,hagrot,hag
kam.gan.mid,strained,3,3,hagnid,agony
kam.gan.mit,strained,3,3,kagnet,cognate
kam.gan.mix,strained,3,3,kagnix,cognition
kam.gaz.nam,strained,3,3,hagzam,exaggeration
kam.gaz.nim,strained,3,3,hagzim,exaggerate
kam.kab.mad,strained,3,3,hakbar,mouse
kam.kab.mid,strained,3,3,hakbid,burden
kam.kab.mud,strained,3,3,hakbod,hexapoda
kam.kad.mad,strained,3,3,hakrad,awkward
kam.kad.mat,strained,3,3,haklat,resolution
kam.kad.mav,strained,3,3,hakrav,scorpion
kam.kad.mit,strained,3,3,hakret,accurate
kam.kad.miv,strained,3,3,hakliv,staple (action)
kam.kad.mud,strained,3,3,haklud,occlude
kam.kad.mun,strained,3,3,hakrun,accrue
kam.kad.nim,strained,3,3,haklem,acclaim
kam.kam.kam,strained,3,4,kakak,quack
kam.kan.mik,strained,3,3,haknik,choke
kam.kan.min,strained,3,3,hakniq,subdue
kam.kan.tam,strained,3,3,hakant,account
kam.kap.man,strained,3,3,hakpan,occupy
kam.kas.mad,strained,3,3,haksal,accelerate
kam.kas.man,strained,3,3,haksan,axon
kam.kas.mid,strained,3,3,haksid,exceed
kam.kas.mis,strained,3,3,hakses,access
kam.kas.mud,strained,3,3,haksol,axel
kam.kas.nim,strained,3,3,haksim,enchant
kam.kas.num,strained,3,3,haksom,axiom
kam.kat.mad,strained,3,3,haktad,tie
kam.kat.mas,strained,3,3,kaktas,cactus
kam.kat.miv,strained,3,3,haktiv,activity
kam.kat.mud,strained,3,3,haktor,act
kam.kav.mit,strained,3,3,hakvet,activate
kam.kav.miz,strained,3,3,hakveC,determinant (math)
kam.kax.mad,strained,3,3,hakxar,imperishable
kam.kax.maz,strained,3,3,hakxaz,actualize
kam.kax.miv,strained,3,3,hakxiv,esteem
kam.kax.mun,strained,3,3,hakxun,auction
kam.kim.kam,strained,3,4,hakik,engraving
kam.kud.mad,strained,3,3,hakord,accord
kam.nad.mas,strained,3,3,kamars,commerce
kam.nud.max,strained,3,3,kamorx,commercial (tv)
kam.tim.tam,strained,3,3,hamtet,amputate
kan.dam.tam,strained,3,3,hanlat,enlighten
kan.dim.dam,strained,3,3,handid,indeed
kan.dim.tam,strained,3,3,kandet,candidate
kan.dum.dam,strained,3,3,handur,endure
kan.dum.dam,strained,3,3,hanrol,enroll
kan.kam.kam,strained,3,3,kankak,concoct
kan.mad.mat,strained,3,3,hanart,inherit
kan.mad.mat,strained,3,3,kanart,con
kan.mak.sam,strained,3,3,hanaks,annex
kan.man.dam,strained,3,3,hanand,bliss
kan.mud.max,strained,3,3,hanorx,xnor
kan.sim.sam,strained,3,3,kanses,consist
kan.tam.dam,strained,3,3,hantal,entail
kan.tim.dam,strained,3,3,hantil,until
kan.tim.tam,strained,3,3,kantit,quantity
kan.tum.dam,strained,3,3,kantor,counter
kap.mad.man,strained,3,3,haplan,apply
kap.mad.mas,strained,3,3,haplas,helpless
kap.mad.mat,strained,3,3,hapdat,expedite
kap.mad.mat,strained,3,3,kaprat,copyright
kap.mad.maz,strained,3,3,hapraz,oppose/against
kap.mad.mik,strained,3,3,kaprik,cap
kap.mad.mit,strained,3,3,hapret,operate
kap.mad.miz,strained,3,3,haprez,appraise
kap.mad.mut,strained,3,3,haprut,uproot
kap.min.dam,strained,3,3,hapend,append
kap.mun.tam,strained,3,3,hapont,appoint
kap.sam.zam,strained,3,3,kapsaz,capsize
kap.tam.tam,strained,3,3,haptat,appetite
kap.tum.dam,strained,3,3,haptor,opt
kap.tum.dam,strained,3,3,haptud,aptitude
kas.mad.mad,strained,3,3,kacard,coward
kas.mad.mat,strained,3,3,hasalt,assault
kas.mad.mat,strained,3,3,hasrat,film (video)
kas.mad.mid,strained,3,3,hasdir,resolve
kas.mad.mit,strained,3,3,haclit,athlete
kas.mad.nam,strained,3,3,hasram,ridiculous
kas.mad.nim,strained,3,3,haslim,escalate
kas.mag.mad,strained,3,3,hasgar,closure
kas.min.dam,strained,3,3,hasend,ascend
kas.nam.pam,strained,3,3,hasamp,assemble
kat.mab.mid,strained,3,3,hatbil,dip
kat.mab.mus,strained,3,3,hatbus,bus
kat.mad.mag,strained,3,3,katlag,catalog
kat.mad.mak,strained,3,3,hatrak,attract
kat.mad.mib,strained,3,3,hatrib,attribute
kat.mad.mid,strained,3,3,hatrid,disturb
kat.mad.mig,strained,3,3,katrig,accuse
kat.mad.mud,strained,3,3,hatlod,outlaw
kat.mad.muz,strained,3,3,katloC,catalogue
kat.mag.mad,strained,3,3,hatgar,challenge
kat.man.dam,strained,3,3,hatand,attend
kat.mav.mun,strained,3,3,katvun,cut back on
kat.mav.mut,strained,3,3,hatvot,outline
kat.maz.mad,strained,3,3,hatzal,shade
kat.maz.mad,strained,3,3,hatzar,declaration
kat.maz.man,strained,3,3,hatzan,cool (action)
kat.maz.mat,strained,3,3,hatzat,ignite
kat.maz.mav,strained,3,3,katzav,butcher
kat.maz.mid,strained,3,3,hatzid,parade
kat.maz.mid,strained,3,3,hatzir,hay
kat.maz.num,strained,3,3,hatzum,petition
kat.mis.tam,strained,3,3,hatest,attest
kav.dim.tam,strained,3,3,havlit,highlight
kav.mak.min,strained,3,3,havkin,distinguish
kav.mat.mak,strained,3,3,havtak,ensure
kav.mud.mat,strained,3,3,havort,avert
kax.mad.mak,strained,3,3,haxlak,implication
kax.mad.mix,strained,3,3,haxrix,implant
kax.mad.nim,strained,3,3,haxlim,reconcile
kax.map.sam,strained,3,3,haxaps,inspiration
kax.mit.maz,strained,3,3,haxitz,reproduce
kax.tim.dam,strained,3,3,haxtil,transplant
kaz.mad.mat,strained,3,3,kazalt,casualty
kaz.mak.mid,strained,3,3,hazkir,remind
kid.mad.man,strained,3,3,hidlan,headline
kid.mad.man,strained,3,3,kidran,equation
kid.mad.mas,strained,3,3,hirdas,iridescence
kid.mad.min,strained,3,3,hedriq,aid
kid.map.sam,strained,3,3,hilaps,elapse
kid.mat.mas,strained,3,3,hiltac,hesitate
kid.max.mun,strained,3,3,kilxon,pitchfork
kid.mut.maz,strained,3,3,hilutz,constrain
kim.gad.man,strained,3,3,higlan,eagle (bird)
kim.gad.muf,strained,3,3,higruf,fist
kim.gad.mut,strained,3,3,higlut,bed
kim.gam.kam,strained,3,4,kigak,beaver
kim.gan.mus,strained,3,3,hignus,igneous
kim.gaz.mad,strained,3,3,hegzal,exhale
kim.gaz.mud,strained,3,3,hegzud,exude
kim.gaz.num,strained,3,3,hegzum,exhume
kim.kad.mad,strained,3,3,hiklar,equal
kim.kad.mat,strained,3,3,hekrat,acre
kim.kan.miv,strained,3,3,kiknev,kick off
kim.kas.mas,strained,3,3,heksas,excess
kim.kas.mat,strained,3,3,heksat,excite
kim.kas.mud,strained,3,3,heksul,excel
kim.kud.nam,strained,3,3,hekorn,acorn
kim.nad.mas,strained,3,3,himars,immerse
kim.tim.tam,strained,3,3,himtet,imitate
kin.dam.tam,strained,3,3,hindat,indict
kin.dim.dam,strained,3,3,hendir,endear
kin.dum.dam,strained,3,3,hendol,endow
kin.dum.dam,strained,3,3,hindor,hinder
kin.sim.sam,strained,3,3,hinsis,insist
kin.tum.tam,strained,3,3,hentot,entitle
kip.mad.muz,strained,3,3,keproC,cape
kis.mad.mad,strained,3,3,hecral,ethereal
kis.maf.nim,strained,3,3,kisfim,longing
kit.mad.mak,strained,3,3,kitrak,kit
kit.mad.map,strained,3,3,hitrap,recover
kit.maz.maf,strained,3,3,kitzaf,foam
kit.maz.mub,strained,3,3,kitzub,ration
kit.maz.mun,strained,3,3,kitzon,external
kit.maz.muv,strained,3,3,hitzuv,design
kit.maz.num,strained,3,3,hitzum,climax
kiv.mut.maz,strained,3,3,kivutz,compress
kiv.nim.nam,strained,3,3,hivniq,evening
kix.mav.mad,strained,3,3,hixvar,supreme
kub.mat.man,strained,3,3,hubtan,obtain
kud.mad.man,strained,3,3,kuldan,cool
kud.mad.mat,strained,3,3,kordat,cord
kud.mad.mig,strained,3,3,horlig,hurl
kud.mad.min,strained,3,3,horden,ordain
kud.mad.mit,strained,3,3,korlet,correlate
kud.mad.mud,strained,3,3,hurdor,hood (cover)
kud.maf.mad,strained,3,3,horfad,horrify
kud.maf.man,strained,3,3,horfan,orphan
kud.maf.mus,strained,3,3,kurfus,cringe
kud.mak.man,strained,3,3,kurkan,cook
kud.mak.maz,strained,3,3,korkaz,cork
kud.mak.mit,strained,3,3,kolket,collocate
kud.mak.mud,strained,3,3,kurkul,curriculum
kud.man.tam,strained,3,3,kurant,current (recent)
kud.mas.min,strained,3,3,korsiq,currency
kud.mas.muf,strained,3,3,kursuf,artichoke
kud.mas.mun,strained,3,3,korson,cursor
kud.mas.tam,strained,3,3,holast,last (staying)
kud.mas.tam,strained,3,3,hurast,heuristic
kud.mat.mad,strained,3,3,kurtal,curtail
kud.mat.min,strained,3,3,kurten,curtain
kud.mid.jam,strained,3,3,koredj,courage
kud.mud.zam,strained,3,3,kodorz,coerce
kuf.mud.nam,strained,3,3,huforn,hoof
kum.bin.dam,strained,3,3,komind,commend
kum.dim.tam,strained,3,3,humlet,humiliate
kum.dim.tam,strained,3,3,kumlet,accumulate
kum.gam.kam,strained,3,4,kugak,swan
kum.kas.mat,strained,3,3,koksat,coax
kum.kas.mip,strained,3,3,hoksip,hoax
kum.kas.muk,strained,3,3,huksuk,blubber
kum.kaz.mit,strained,3,3,kokzit,coxeter
kum.kim.kam,strained,3,4,hokek,length
kum.nad.nam,strained,3,3,komarn,comb (hair)
kun.dam.dam,strained,3,3,kundal,bowl
kun.dim.tam,strained,3,3,hunlit,wedding
kun.man.miv,strained,3,3,hoqnev,hold off
kup.mad.mat,strained,3,3,huprat,upright
kup.mad.mis,strained,3,3,hopres,oppress
kus.mad.mak,strained,3,3,hocrak,oath
kus.mad.mat,strained,3,3,kusrat,cuss
kus.tam.dam,strained,3,3,hostar,hoist
kut.mad.mut,strained,3,3,hotrut,oat
kuv.mak.man,strained,3,3,huvkan,diagnose
kuv.max.mad,strained,3,3,hovxad,overshadow
kux.man.tam,strained,3,3,koxant,quotient (division)
mad.mad.mit,strained,3,3,madret,moderate
mad.mad.mun,strained,3,3,wadrun,wad
mad.maf.man,strained,3,3,madfan,modify
mad.mak.man,strained,3,3,markan,mark
mad.mak.mus,strained,3,3,warkus,oak
mad.map.mut,strained,3,3,warpot,warp
mad.mas.min,strained,3,3,madsin,medicine
mad.mas.mup,strained,3,3,marsup,marsupial
mad.mat.mad,strained,3,3,waltal,coat
mad.mat.min,strained,3,3,wartiq,warranty
mad.mat.mud,strained,3,3,martol,mettle
mad.mat.mud,strained,3,3,martor,martyr
mad.max.mud,strained,3,3,marxol,marshal
mad.mis.tam,strained,3,3,madist,modest
mad.mud.jam,strained,3,3,marodj,marry (wed)
mad.mus.kam,strained,3,3,malosk,mollusk
mad.zam.sam,strained,3,3,marzas,mars
mag.mit.sam,strained,3,3,magets,iron
mak.mad.mas,strained,3,3,maklas,refugee
man.dam.dam,strained,3,3,mandal,round
man.dum.dam,strained,3,3,mandor,meander
man.dum.dam,strained,3,3,wandor,wonder
man.mab.mud,strained,3,3,mambol,mumble
mas.mad.gam,strained,3,3,masarg,expensive
mas.mad.jam,strained,3,3,masadj,massage
mas.mad.mat,strained,3,3,masart,massacre
mas.tum.dam,strained,3,3,mastur,muster
mat.kam.kam,strained,3,3,matkak,paddle
mat.mab.min,strained,3,3,matben,coin
mat.mad.mik,strained,3,3,matrik,metric
mat.maz.mat,strained,3,3,matzat,cracker
mat.maz.muk,strained,3,3,matzuk,distress
maz.mas.mud,strained,3,3,waCsul,bay
mib.dam.tam,strained,3,3,webrat,web
mid.mad.mag,strained,3,3,wedrag,wade
mid.mad.man,strained,3,3,medlaq,meddle
mid.mad.mat,strained,3,3,mirdat,spare
mid.mad.max,strained,3,3,midrax,interpret
mid.mad.mud,strained,3,3,wildur,bewilder
mid.mak.mit,strained,3,3,medket,medicate
mid.mak.nam,strained,3,3,mirkam,texture
mid.max.nam,strained,3,3,mirxam,recipe
mif.mad.mak,strained,3,3,mifrak,joint (biology)
mig.dam.dam,strained,3,3,migdal,tower
mik.mad.man,strained,3,3,mikran,mechanical
mik.mad.max,strained,3,3,mikdax,temple
mik.mad.mik,strained,3,3,mekrik,make up
mik.man.dam,strained,3,3,wekand,wack
mik.maz.man,strained,3,3,wikzaq,disguise
mik.maz.mud,strained,3,3,mikzur,recycle
min.dam.dam,strained,3,3,minral,mineral
min.dum.dam,strained,3,3,wenrol,tender
min.dum.dam,strained,3,3,windol,window
min.mad.maz,strained,3,3,memraz,memorize
min.map.mud,strained,3,3,wimpur,whimper
min.tam.dam,strained,3,3,wintar,winter
min.tum.dam,strained,3,3,mentur,mentor
mip.mad.maz,strained,3,3,wipraz,cry
mis.mad.mad,strained,3,3,wicral,withdraw
mis.mad.mid,strained,3,3,mislid,mislead
mis.mad.mut,strained,3,3,misrut,loyalty
mis.mud.mad,strained,3,3,wicold,withhold
mis.tim.tam,strained,3,3,westit,waste
mit.maz.mud,strained,3,3,mitzud,fortress
mix.mad.mad,strained,3,3,mixdal,transmission
mix.tam.dam,strained,3,3,mixtar,regulate
miz.dam.dam,strained,3,3,miClar,mediate
miz.mav.mad,strained,3,3,mizvad,luggage
mud.mad.mig,strained,3,3,wurlig,whirl
mud.mad.mud,strained,3,3,mordur,murder
mud.mad.mus,strained,3,3,moldos,mold (bacteria)
mud.mad.nam,strained,3,3,modarn,modern
mud.maf.muz,strained,3,3,morfoz,metamorphosis
mud.mak.mas,strained,3,3,murkas,mercury
mud.map.mak,strained,3,3,morpak,mope
mud.mat.mad,strained,3,3,mortal,mortal
mud.mat.mud,strained,3,3,mortor,mortar
mud.min.tam,strained,3,3,worint,warrant
mud.nam.nam,strained,3,3,mornaq,mourn
mud.nim.nam,strained,3,3,morniq,morning
mun.mad.mat,strained,3,3,momart,momentum
mun.mad.mit,strained,3,3,momret,commemorate
mun.min.tam,strained,3,3,moment,moment
mus.tam.dam,strained,3,3,mustal,mustelidae
mut.mad.man,strained,3,3,motran,moat
mut.mad.mit,strained,3,3,mutlet,mutilate
mut.man.tam,strained,3,3,motant,mutant
mut.mav.mit,strained,3,3,motvet,motivate
nad.mat.mik,strained,3,3,nartik,vagina
naf.mut.sam,strained,3,3,nafots,widespread
nag.dim.tam,strained,3,3,nagret,inaugurate
nak.tim.dam,strained,3,3,naktir,exhaust
nat.mad.mad,strained,3,3,natral,natural
nat.mad.man,strained,3,3,natran,sodium
nat.maz.mad,strained,3,3,natzal,exploit
nid.mak.nam,strained,3,3,nilkam,wage war
nid.mak.sam,strained,3,3,nilaks,lux (measurement)
nid.max.man,strained,3,3,nirxan,inertia
nif.mad.mus,strained,3,3,nefros,kidney
nik.mad.mut,strained,3,3,nekdot,anecdote
nik.tam.dam,strained,3,3,nektar,nectar
nim.nam.nam,strained,3,3,nimnan,depression
nim.tum.dam,strained,3,3,nimtul,clay
nip.mat.xam,strained,3,3,nipatx,nip
nip.mut.maz,strained,3,3,niputz,smashing
nis.mab.mit,strained,3,3,nisbet,proportion
nis.mas.mat,strained,3,3,niscat,anesthetize
nit.maz.mud,strained,3,3,nitzul,usage
niv.mas.tam,strained,3,3,nivast,invest
niz.mak.mad,strained,3,3,nizkar,remember suddenly after having forgotten
nub.mud.mad,strained,3,3,nobold,noble
nud.mad.min,strained,3,3,nolrin,area
nud.mak.nam,strained,3,3,nolkam,nook
nuk.mad.mit,strained,3,3,nuklit,ursidae
num.dim.tam,strained,3,3,numret,enumerate
num.nam.nam,strained,3,4,nunan,none
num.nax.mit,strained,3,3,nunxet,annunciate
nut.mad.man,strained,3,3,nutlan,newt
nut.mad.miz,strained,3,3,nutriC,nutrition
pad.mab.mud,strained,3,3,prabol,parabola
pad.mad.man,strained,3,3,pradaq,prod
pad.mad.man,strained,3,3,pralaq,parallel
pad.mad.mat,strained,3,3,plalat,plow
pad.mad.maz,strained,3,3,parlaz,paralyze
pad.mad.min,strained,3,3,pardiq,parody
pad.mad.min,strained,3,3,parleq,parley
pad.mad.muk,strained,3,3,pradok,product
pad.mad.num,strained,3,3,pladum,ply
pad.maf.num,strained,3,3,parfum,perfume
pad.maj.mak,strained,3,3,prajak,project (task)
pad.mak.man,strained,3,3,prakan,procyonidae
pad.mak.mit,strained,3,3,parket,park (place)
pad.man.bim,strained,3,3,planim,cheap
pad.man.min,strained,3,3,pranin,sentient
pad.man.tam,strained,3,4,plant,plant
pad.map.mid,strained,3,3,parpil,obscure
pad.map.mud,strained,3,3,prapor,proper
pad.map.muj,strained,3,3,prapoj,propulsion
pad.map.mun,strained,3,3,prapon,prop (setting)
pad.map.muz,strained,3,3,prapoz,propose
pad.mas.min,strained,3,3,palsiq,policy
pad.mas.min,strained,3,3,parsiq,parse
pad.mas.mis,strained,3,3,parsis,persist
pad.mas.mit,strained,3,3,palset,pulsate
pad.mas.miv,strained,3,3,palsiv,repulsive
pad.mas.mun,strained,3,3,palson,pulse
pad.mas.mun,strained,3,3,parson,personal
pad.mat.mab,strained,3,3,platab,palatable
pad.mat.mid,strained,3,3,paltir,improvise
pad.mat.mik,strained,3,3,partek,partake
pad.mat.mik,strained,3,3,platik,plight
pad.mat.mun,strained,3,3,platon,plateau
pad.mat.mup,strained,3,3,paltop,polytope
pad.mav.mab,strained,3,3,pravab,proverb
pad.max.mut,strained,3,3,parxut,parachute
pad.mid.mat,strained,3,3,prilat,busy
pad.mid.mik,strained,3,3,pridik,predict
pad.mid.mut,strained,3,3,plelut,lute
pad.mid.nam,strained,3,3,prilam,beloved
pad.mik.mat,strained,3,3,prikat,predicate
pad.mik.maz,strained,3,3,prikaC,prick
pad.mik.mit,strained,3,3,pleket,placate
pad.mik.mit,strained,3,3,pliket,implicate
pad.mik.mux,strained,3,3,prikux,percussion
pad.min.mad,strained,3,3,pliqal,plea
pad.min.mak,strained,3,3,prinak,grant
pad.min.min,strained,3,3,priniq,preen
pad.min.mix,strained,3,3,plenix,replenish
pad.min.mud,strained,3,3,prinur,entrepreneur
pad.min.tam,strained,3,4,prent,apparent
pad.min.tam,strained,3,4,print,print
pad.mip.mad,strained,3,3,pripar,prepare
pad.mis.mas,strained,3,3,prisas,precise
pad.mit.num,strained,3,3,pritum,broad
pad.miv.mad,strained,3,3,prival,prevail
pad.miv.mud,strained,3,3,privul,preview
pad.mix.mit,strained,3,3,prixet,appreciate
pad.mix.mut,strained,3,3,prixut,asceticism
pad.miz.mad,strained,3,3,prizad,preside
pad.miz.mun,strained,3,3,prizon,imprison
pad.miz.num,strained,3,3,prizum,presume
pad.mud.man,strained,3,3,prolaq,prolong
pad.mud.mus,strained,3,3,produs,produce
pad.muk.mib,strained,3,3,prohib,prohibit
pad.muk.mud,strained,3,3,prokur,procure
pad.mun.mif,strained,3,3,prunif,prune
pad.mut.mak,strained,3,3,protak,protect
pad.mut.mas,strained,3,3,plutas,pluto
pad.mut.num,strained,3,3,protom,proto
pad.muv.mas,strained,3,3,provas,profess
pad.muv.max,strained,3,3,provax,profession
pad.muv.miz,strained,3,3,proviz,provision
pad.nam.nis,strained,3,3,pramis,promise
pad.nam.nit,strained,3,3,plamet,plummet
pad.nam.nit,strained,3,3,pramet,primate
pad.nam.nut,strained,3,3,pramot,promote
pad.nam.pam,strained,3,4,plamp,plump
pad.nam.pam,strained,3,4,pramp,prompt (message)
pad.num.ban,strained,3,3,pruman,pomegranate
pad.num.naj,strained,3,3,plumaj,fluff
pad.num.zam,strained,3,4,promz,pass
paf.nim.nam,strained,3,3,pafnin,modulate
pak.mad.mis,strained,3,3,paklis,populate
pak.maz.miv,strained,3,3,pakziv,disappoint
pak.tum.dam,strained,3,3,paktor,pact
pam.pad.mad,strained,3,3,paplar,poplar
pam.pam.pam,strained,3,4,papap,pop
